,date,amount,concept,origin,total
2655,2022-06-23,-1.2375736359761407,Public bus,dummy,33379.54755300716
2656,2022-06-23,-33.675145295389875,Yum Market,dummy,33345.87240771177
2657,2022-06-24,-1.998360472193193,Public bus,dummy,33343.87404723958
2658,2022-06-25,-28.679315217543458,Roadside Petrol,dummy,33315.194732022035
2659,2022-06-25,-39.43684777577292,Marineara,dummy,33275.75788424626
2660,2022-06-26,-1.9070832861302935,Public train,dummy,33273.85080096013
2661,2022-06-26,-40.30121974360819,Yum Market,dummy,33233.54958121652
2662,2022-06-27,-21.322760643152666,Deli Feast,dummy,33212.22682057336
2663,2022-06-27,-2.3995591268845344,Public bus,dummy,33209.82726144648
2664,2022-06-27,-33.69891742697214,Yums N Food,dummy,33176.12834401951
2665,2022-06-28,-480.0,Electricity,dummy,32696.12834401951
2666,2022-06-29,-1.72948877684756,Public train,dummy,32694.398855242664
2667,2022-06-29,-48.29454492331107,Marineara,dummy,32646.10431031935
2668,2022-07-01,0.0,netflix,dummy,32646.10431031935
2669,2022-07-01,-935.8868480000001,TRANSFER TO MR. HOUSE HOLDER,dummy,31710.21746231935
2670,2022-07-01,-2.2961899356964444,Public train,dummy,31707.921272383654
2671,2022-07-01,0.0,secret payment,dummy,31707.921272383654
2672,2022-07-01,4147.2,Acme Corporation,dummy,35855.12127238365
2673,2022-07-02,-1.835127517232526,Public bus,dummy,35853.28614486642
2674,2022-07-03,-37.3477527118505,Yums N Food,dummy,35815.93839215457
2675,2022-07-03,-73.20500000000004,Hulking Center,dummy,35742.733392154565
2676,2022-07-03,-2.5930633411205175,Public train,dummy,35740.140328813446
2677,2022-07-04,-18.041994318094282,Deli Feast,dummy,35722.09833449535
2678,2022-07-04,-2.9735062076280285,Public bus,dummy,35719.12482828772
2679,2022-07-05,-26.808528551115074,The Hungry Harvest,dummy,35692.31629973661
2680,2022-07-05,0.0,Internet,dummy,35692.31629973661
2681,2022-07-05,-2.3793317360312787,Public bus,dummy,35689.93696800058
2682,2022-07-06,-18.109744527604157,Bistro Captain,dummy,35671.827223472974
2683,2022-07-06,-0.9452400239720045,Public train,dummy,35670.881983449
2684,2022-07-07,-34.83261859625336,Yum Market,dummy,35636.04936485275
2685,2022-07-08,-30.150031975038722,Fun Gas,dummy,35605.89933287771
2686,2022-07-09,-1.2143405307509714,Public train,dummy,35604.684992346956
2687,2022-07-10,-41.068339017912756,Marineara,dummy,35563.616653329045
2688,2022-07-10,-1.5272127227777972,Public bus,dummy,35562.089440606265
2689,2022-07-11,-23.29353418990578,The Hungry Harvest,dummy,35538.79590641636
2690,2022-07-11,-1.4141867543991438,Public bus,dummy,35537.38171966196
2691,2022-07-12,-1.7069230638546584,Public bus,dummy,35535.674796598105
2692,2022-07-12,-41.45714076429686,Marineara,dummy,35494.21765583381
2693,2022-07-13,-2.344965173552728,Public train,dummy,35491.87269066026
2694,2022-07-14,-42.50306666609091,Yum Market,dummy,35449.36962399417
2695,2022-07-15,-14.524902602374107,Bistro Captain,dummy,35434.8447213918
2696,2022-07-16,-2.6405028123753294,Public bus,dummy,35432.20421857942
2697,2022-07-16,-61.63323649486429,Marineara,dummy,35370.57098208456
2698,2022-07-17,-2.353079335289941,Public train,dummy,35368.21790274927
2699,2022-07-19,-0.6431652088969484,Public bus,dummy,35367.57473754037
2700,2022-07-20,-45.642405220862656,Yum Market,dummy,35321.93233231951
2701,2022-07-21,-1.4396784669705611,Public train,dummy,35320.49265385254
2702,2022-07-21,-30.202251983225317,Yums N Food,dummy,35290.290401869315
2703,2022-07-21,-22.338308318537404,The Hungry Harvest,dummy,35267.952093550775
2704,2022-07-23,-2.7426149143734,Public bus,dummy,35265.2094786364
2705,2022-07-23,-34.74912969380523,Fun Gas,dummy,35230.4603489426
2706,2022-07-23,-12.0,Cinemasi,dummy,35218.4603489426
2707,2022-07-25,-2.6435200868382758,Public bus,dummy,35215.816828855764
2708,2022-07-25,-47.790474566855906,Yums N Food,dummy,35168.02635428891
2709,2022-07-26,-12.0,Cinemasi,dummy,35156.02635428891
2710,2022-07-26,-2.1692406604277643,Public train,dummy,35153.85711362848
2711,2022-07-28,-480.0,Electricity,dummy,34673.85711362848
2712,2022-07-28,-1.8586204503462878,Public bus,dummy,34671.99849317814
2713,2022-07-29,-1.5795423492798397,Public train,dummy,34670.418950828855
2714,2022-07-29,-45.12810575990518,Yum Market,dummy,34625.29084506895
2715,2022-08-01,0.0,netflix,dummy,34625.29084506895
2716,2022-08-01,0.0,secret payment,dummy,34625.29084506895
2717,2022-08-01,4147.2,Acme Corporation,dummy,38772.49084506895
2718,2022-08-01,-935.8868480000001,TRANSFER TO MR. HOUSE HOLDER,dummy,37836.603997068945
2719,2022-08-01,-18.083555054151613,Bistro Captain,dummy,37818.52044201479
2720,2022-08-01,-2.977556437607279,Public train,dummy,37815.54288557718
2721,2022-08-02,-1.5543002039005258,Public train,dummy,37813.988585373285
2722,2022-08-03,-2.31603737738043,Public bus,dummy,37811.672547995906
2723,2022-08-03,-73.20500000000004,Hulking Center,dummy,37738.467547995904
2724,2022-08-05,-34.48747526479606,Deli Feast,dummy,37703.98007273111
2725,2022-08-05,-2.1156692020983834,Public train,dummy,37701.86440352901
2726,2022-08-05,0.0,Internet,dummy,37701.86440352901
2727,2022-08-06,-43.51669681227385,Marineara,dummy,37658.34770671674
2728,2022-08-07,-2.2590859133957957,Public train,dummy,37656.08862080335
2729,2022-08-07,-24.32709881124198,Deli Feast,dummy,37631.761521992106
2730,2022-08-08,-1.8106055878142748,Public bus,dummy,37629.95091640429
2731,2022-08-09,-12.0,Yum Popcorn Horizon,dummy,37617.95091640429
2732,2022-08-09,-1.8544302050976136,Public bus,dummy,37616.096486199196
2733,2022-08-10,-40.20373303506256,Yums N Food,dummy,37575.89275316413
2734,2022-08-11,-26.367588303964585,Yums N Food,dummy,37549.52516486017
2735,2022-08-11,-2.1628550987987887,Public bus,dummy,37547.362309761374
2736,2022-08-12,-43.37282823447031,Marineara,dummy,37503.98948152691
2737,2022-08-12,-1.9457890557323025,Public bus,dummy,37502.043692471176
2738,2022-08-13,-24.57605134839248,Deli Feast,dummy,37477.467641122785
2739,2022-08-14,-52.652274797268404,Marineara,dummy,37424.815366325514
2740,2022-08-14,-2.24498772613627,Public train,dummy,37422.570378599376
2741,2022-08-16,-12.0,Yum Popcorn Horizon,dummy,37410.570378599376
2742,2022-08-17,-2.9957915562812993,Public bus,dummy,37407.57458704309
2743,2022-08-18,-1.44263003679418,Public train,dummy,37406.1319570063
2744,2022-08-19,-32.868840276377725,Roadside Petrol,dummy,37373.26311672992
2745,2022-08-19,-2.4137975675401027,Public bus,dummy,37370.84931916238
2746,2022-08-20,-1.729711113508026,Public bus,dummy,37369.11960804887
2747,2022-08-20,-50.1713268185262,Yums N Food,dummy,37318.94828123035
2748,2022-08-21,-24.641164623432537,Bistro Captain,dummy,37294.30711660691
2749,2022-08-23,-33.898270401700216,Yum Market,dummy,37260.40884620521
2750,2022-08-23,-1.4451825128872593,Public train,dummy,37258.963663692324
2751,2022-08-24,-37.925896235182634,Yums N Food,dummy,37221.03776745714
2752,2022-08-26,-1.9144785617805722,Public bus,dummy,37219.12328889536
2753,2022-08-27,-24.555873530127116,Roadside Petrol,dummy,37194.567415365236
2754,2022-08-27,-1.6923639810484534,Public train,dummy,37192.87505138419
2755,2022-08-28,-2.06775881421151,Public bus,dummy,37190.807292569974
2756,2022-08-28,-52.536331416303085,Yum Market,dummy,37138.27096115367
2757,2022-08-28,-480.0,Electricity,dummy,36658.27096115367
2758,2022-08-29,-32.970655598599514,Yum Market,dummy,36625.30030555507
2759,2022-08-29,-1.860564385742678,Public bus,dummy,36623.43974116933
2760,2022-08-30,-29.248160381990544,Bistro Captain,dummy,36594.19158078734
2761,2022-08-30,-2.526773710007497,Public train,dummy,36591.66480707733
2762,2022-09-01,4147.2,Acme Corporation,dummy,40738.86480707733
2763,2022-09-01,-19.66521493168778,Yums N Food,dummy,40719.19959214564
2764,2022-09-01,-935.8868480000001,TRANSFER TO MR. HOUSE HOLDER,dummy,39783.31274414564
2765,2022-09-01,0.0,netflix,dummy,39783.31274414564
2766,2022-09-01,0.0,secret payment,dummy,39783.31274414564
2767,2022-09-01,-1.8564801824182113,Public bus,dummy,39781.45626396322
2768,2022-09-02,-1.1664644352641111,Public bus,dummy,39780.289799527956
2769,2022-09-03,-39.99905433385943,Yum Market,dummy,39740.2907451941
2770,2022-09-03,-20.992356967591345,Bistro Captain,dummy,39719.29838822651
2771,2022-09-03,-73.20500000000004,Hulking Center,dummy,39646.09338822651
2772,2022-09-03,-1.4298625899133488,Public train,dummy,39644.6635256366
2773,2022-09-05,0.0,Internet,dummy,39644.6635256366
2774,2022-09-05,-36.74607038992439,Yum Market,dummy,39607.91745524667
2775,2022-09-05,-12.0,Yum Popcorn Horizon,dummy,39595.91745524667
2776,2022-09-06,-26.781722785967006,Roadside Petrol,dummy,39569.1357324607
2777,2022-09-06,-41.68705319770939,Yums N Food,dummy,39527.44867926299
2778,2022-09-06,-14.363248953066496,Bistro Captain,dummy,39513.085430309926
2779,2022-09-07,-2.100826458169388,Public train,dummy,39510.98460385176
2780,2022-09-08,-2.1815052878362504,Public train,dummy,39508.80309856392
2781,2022-09-09,-1.4780342187066857,Public bus,dummy,39507.32506434521
2782,2022-09-10,-28.67132107529453,Bistro Captain,dummy,39478.65374326992
2783,2022-09-10,-1.512346282512441,Public train,dummy,39477.141396987405
2784,2022-09-11,-0.8430347645748375,Public train,dummy,39476.29836222283
2785,2022-09-12,-22.72167974194435,Yums N Food,dummy,39453.57668248088
2786,2022-09-12,-1.7402991637535776,Public bus,dummy,39451.83638331713
2787,2022-09-13,-1.9693535466629362,Public bus,dummy,39449.86702977047
2788,2022-09-13,-13.362661550324566,The Hungry Harvest,dummy,39436.50436822014
2789,2022-09-14,-14.412498709488494,Deli Feast,dummy,39422.09186951065
2790,2022-09-14,-1.8778427100605666,Public train,dummy,39420.21402680059
2791,2022-09-15,-2.4933497237415656,Public bus,dummy,39417.720677076846
2792,2022-09-16,-12.0,Yum Popcorn Horizon,dummy,39405.720677076846
2793,2022-09-17,-2.4448636064825853,Public train,dummy,39403.27581347036
2794,2022-09-18,-71.51321453067698,Yums N Food,dummy,39331.762598939684
2795,2022-09-18,-1.898954443160397,Public train,dummy,39329.86364449652
2796,2022-09-20,-2.1793024553896263,Public train,dummy,39327.68434204113
2797,2022-09-22,-1.5731524797671357,Public train,dummy,39326.111189561365
2798,2022-09-23,-45.74090915968942,Yums N Food,dummy,39280.37028040167
2799,2022-09-24,-17.83680791979227,Bistro Captain,dummy,39262.53347248188
2800,2022-09-24,-1.5758347972613806,Public train,dummy,39260.95763768462
2801,2022-09-25,-0.9862523880275464,Public train,dummy,39259.971385296594
2802,2022-09-25,-48.25795962658799,Yums N Food,dummy,39211.71342567001
2803,2022-09-27,-2.3594050357968035,Public bus,dummy,39209.354020634215
2804,2022-09-27,-27.419784562988617,Marineara,dummy,39181.934236071225
2805,2022-09-27,-34.717443680133584,Roadside Petrol,dummy,39147.21679239109
2806,2022-09-28,-2.5078230343854107,Public bus,dummy,39144.7089693567
2807,2022-09-28,-480.0,Electricity,dummy,38664.7089693567
2808,2022-09-29,-35.51871486212873,Yums N Food,dummy,38629.19025449458
2809,2022-10-01,0.0,netflix,dummy,38629.19025449458
2810,2022-10-01,-935.8868480000001,TRANSFER TO MR. HOUSE HOLDER,dummy,37693.303406494575
2811,2022-10-01,4147.2,Acme Corporation,dummy,41840.50340649457
2812,2022-10-01,0.0,secret payment,dummy,41840.50340649457
2813,2022-10-01,-44.91673478465367,Marineara,dummy,41795.58667170992
2814,2022-10-02,-2.512491935434656,Public bus,dummy,41793.074179774485
2815,2022-10-03,-73.20500000000004,Hulking Center,dummy,41719.86917977448
2816,2022-10-03,-44.8906297625754,Yums N Food,dummy,41674.97855001191
2817,2022-10-05,0.0,Internet,dummy,41674.97855001191
2818,2022-10-05,-27.444594946915483,Yum Market,dummy,41647.533955064995
2819,2022-10-05,-2.0658201465751915,Public bus,dummy,41645.46813491842
2820,2022-10-06,-2.5354712892104994,Public train,dummy,41642.93266362921
2821,2022-10-06,-26.56541740973638,Deli Feast,dummy,41616.36724621947
2822,2022-10-09,-19.91078576363012,Deli Feast,dummy,41596.45646045584
2823,2022-10-09,-2.309921667963704,Public train,dummy,41594.14653878788
2824,2022-10-10,-45.978809893515496,Marineara,dummy,41548.16772889436
2825,2022-10-10,-1.9017375791243702,Public train,dummy,41546.26599131524
2826,2022-10-11,-1.8119396902274465,Public bus,dummy,41544.45405162501
2827,2022-10-12,-10.667732562098951,The Hungry Harvest,dummy,41533.786319062914
2828,2022-10-12,-2.53776675231658,Public train,dummy,41531.2485523106
2829,2022-10-13,-1.9931637314397965,Public bus,dummy,41529.255388579164
2830,2022-10-14,-1.403724800589842,Public train,dummy,41527.85166377857
2831,2022-10-15,-1.6707242309962957,Public train,dummy,41526.18093954758
2832,2022-10-15,-38.999676667445414,Yums N Food,dummy,41487.181262880134
2833,2022-10-15,-18.93366666084787,Deli Feast,dummy,41468.247596219284
2834,2022-10-16,-1.8034631561780223,Public bus,dummy,41466.44413306311
2835,2022-10-17,-35.8610573077688,Yums N Food,dummy,41430.58307575534
2836,2022-10-19,-38.54276514793813,Marineara,dummy,41392.0403106074
2837,2022-10-20,-41.07375848196891,Yums N Food,dummy,41350.966552125436
2838,2022-10-21,-1.8459500524170092,Public bus,dummy,41349.12060207302
2839,2022-10-22,-12.0,Cinemasi,dummy,41337.12060207302
2840,2022-10-22,-28.414448734018627,Fun Gas,dummy,41308.706153339
2841,2022-10-23,-13.352724361586237,Deli Feast,dummy,41295.35342897742
2842,2022-10-23,-2.16021759875411,Public train,dummy,41293.19321137866
2843,2022-10-24,-2.6887883665690033,Public bus,dummy,41290.50442301209
2844,2022-10-25,-1.75572333062994,Public bus,dummy,41288.74869968146
2845,2022-10-26,-22.375070377769298,Deli Feast,dummy,41266.37362930369
2846,2022-10-26,-2.5814687689634273,Public bus,dummy,41263.79216053473
2847,2022-10-27,-49.966371658368104,Yum Market,dummy,41213.82578887636
2848,2022-10-27,-1.6323558622946546,Public train,dummy,41212.193433014065
2849,2022-10-28,-37.774096211553385,Yum Market,dummy,41174.41933680251
2850,2022-10-28,-1.80833350601169,Public train,dummy,41172.61100329649
2851,2022-10-28,-12.0,Yum Popcorn Horizon,dummy,41160.61100329649
2852,2022-10-28,-480.0,Electricity,dummy,40680.61100329649
2853,2022-10-29,-2.4573007769052486,Public train,dummy,40678.15370251959
2854,2022-10-30,-1.6242806440077238,Public bus,dummy,40676.52942187558
2855,2022-10-30,-27.228485848478364,Roadside Petrol,dummy,40649.3009360271
2856,2022-11-01,0.0,netflix,dummy,40649.3009360271
2857,2022-11-01,4147.2,Acme Corporation,dummy,44796.5009360271
2858,2022-11-01,0.0,secret payment,dummy,44796.5009360271
2859,2022-11-01,-20.331163879482002,Deli Feast,dummy,44776.169772147616
2860,2022-11-01,-935.8868480000001,TRANSFER TO MR. HOUSE HOLDER,dummy,43840.282924147614
2861,2022-11-01,-1.3805385152466727,Public bus,dummy,43838.90238563237
2862,2022-11-02,-48.590422647745704,Yum Market,dummy,43790.311962984626
2863,2022-11-02,-1.370573877957539,Public train,dummy,43788.941389106665
2864,2022-11-03,-73.20500000000004,Hulking Center,dummy,43715.73638910666
2865,2022-11-03,-1.8296055727275717,Public bus,dummy,43713.90678353394
2866,2022-11-04,-12.0,Yum Popcorn Horizon,dummy,43701.90678353394
2867,2022-11-04,-2.1385319646371537,Public train,dummy,43699.7682515693
2868,2022-11-04,-35.22869210905295,Yums N Food,dummy,43664.539559460245
2869,2022-11-05,0.0,Internet,dummy,43664.539559460245
2870,2022-11-06,-1.5313220689419975,Public train,dummy,43663.0082373913
2871,2022-11-07,-43.23778123583973,Yum Market,dummy,43619.770456155464
2872,2022-11-07,-24.032985772841315,The Hungry Harvest,dummy,43595.73747038262
2873,2022-11-08,-15.70736038445919,Yum Market,dummy,43580.03010999816
2874,2022-11-08,-35.70467879918884,Roadside Petrol,dummy,43544.32543119897
2875,2022-11-08,-22.103107602542455,Bistro Captain,dummy,43522.222323596434
2876,2022-11-08,-1.820541566439568,Public bus,dummy,43520.40178202999
2877,2022-11-09,-1.2608263835001448,Public train,dummy,43519.14095564649
2878,2022-11-10,-17.504877055181783,Bistro Captain,dummy,43501.63607859131
2879,2022-11-10,-2.1342184339191212,Public bus,dummy,43499.5018601574
2880,2022-11-11,-1.5705903581378728,Public train,dummy,43497.93126979926
2881,2022-11-12,-1.6629471101820412,Public train,dummy,43496.26832268907
2882,2022-11-13,-23.738274602813597,Deli Feast,dummy,43472.53004808626
2883,2022-11-13,-1.0426679681139577,Public bus,dummy,43471.487380118146
2884,2022-11-15,-12.0,Cinemasi,dummy,43459.487380118146
2885,2022-11-15,-1.3394894038322578,Public train,dummy,43458.14789071431
2886,2022-11-16,-2.69211371702381,Public train,dummy,43455.45577699729
2887,2022-11-17,-21.066723945497394,Bistro Captain,dummy,43434.38905305179
2888,2022-11-17,-48.71108987430293,Yums N Food,dummy,43385.677963177484
2889,2022-11-17,-2.9527976936912026,Public train,dummy,43382.7251654838
2890,2022-11-17,-25.055798975370397,Roadside Petrol,dummy,43357.669366508424
2891,2022-11-18,-1.3840968128585374,Public bus,dummy,43356.28526969557
2892,2022-11-19,-1.5386819488330064,Public train,dummy,43354.74658774673
2893,2022-11-19,-50.48634855374286,Marineara,dummy,43304.26023919299
2894,2022-11-21,-46.32281888338043,Yums N Food,dummy,43257.93742030961
2895,2022-11-24,-2.2307848605075806,Public bus,dummy,43255.7066354491
2896,2022-11-25,-1.2065911609551079,Public bus,dummy,43254.50004428815
2897,2022-11-26,-36.70765935477689,Marineara,dummy,43217.792384933375
2898,2022-11-27,-41.05237716348559,Yum Market,dummy,43176.74000776989
2899,2022-11-27,-1.1997169238287861,Public bus,dummy,43175.54029084606
2900,2022-11-28,-1.9266352678054424,Public train,dummy,43173.61365557826
2901,2022-11-28,-61.933039779284314,Yums N Food,dummy,43111.68061579897
2902,2022-11-28,-480.0,Electricity,dummy,42631.68061579897
2903,2022-12-01,-935.8868480000001,TRANSFER TO MR. HOUSE HOLDER,dummy,41695.79376779897
2904,2022-12-01,-2.1764669458982593,Public bus,dummy,41693.61730085307
2905,2022-12-01,0.0,secret payment,dummy,41693.61730085307
2906,2022-12-01,0.0,netflix,dummy,41693.61730085307
2907,2022-12-01,4147.2,Acme Corporation,dummy,45840.817300853065
2908,2022-12-03,-2.052531493691928,Public train,dummy,45838.764769359375
2909,2022-12-03,-73.20500000000004,Hulking Center,dummy,45765.55976935937
2910,2022-12-04,-0.8586289707539074,Public bus,dummy,45764.70114038862
2911,2022-12-04,-60.00892968646228,Yum Market,dummy,45704.69221070216
2912,2022-12-05,0.0,Internet,dummy,45704.69221070216
2913,2022-12-06,-1.8533214100863589,Public train,dummy,45702.83888929207
2914,2022-12-06,-58.489340734238006,Yums N Food,dummy,45644.34954855783
2915,2022-12-07,-20.405215609293307,Bistro Captain,dummy,45623.94433294854
2916,2022-12-07,-34.66388008758597,Fun Gas,dummy,45589.28045286095
2917,2022-12-08,-34.329055027068826,Yums N Food,dummy,45554.95139783388
2918,2022-12-08,-2.0433498921212387,Public bus,dummy,45552.90804794176
2919,2022-12-09,-2.17693298738111,Public bus,dummy,45550.73111495438
2920,2022-12-10,-34.792173497977835,Yum Market,dummy,45515.93894145641
